duplicate_group_id,record_id,kept_record_id,database_scope,doi_normalized,title_normalized
D03497,2026-07-09T184559Z_780688a_R005238,2026-07-09T184559Z_780688a_R005238,Springer,10.1007/978-3-031-72744-3_10,panoptic segmentation of mammograms with text to image diffusion model
D03497,2026-07-09T184559Z_780688a_R005543,2026-07-09T184559Z_780688a_R005238,Springer,10.1007/978-3-031-72744-3_10,panoptic segmentation of mammograms with text to image diffusion model
D03498,2026-07-09T184559Z_780688a_R005239,2026-07-09T184559Z_780688a_R005239,Springer,10.1007/978-1-4842-9994-4_3,llms and transformers
D03498,2026-07-09T184559Z_780688a_R005373,2026-07-09T184559Z_780688a_R005239,Springer,10.1007/978-1-4842-9994-4_3,llms and transformers
D03499,2026-07-09T184559Z_780688a_R005240,2026-07-09T184559Z_780688a_R005240,Springer,10.1007/978-1-4842-9994-4_9,chatgpt use cases
D03499,2026-07-09T184559Z_780688a_R005374,2026-07-09T184559Z_780688a_R005240,Springer,10.1007/978-1-4842-9994-4_9,chatgpt use cases
D03500,2026-07-09T184559Z_780688a_R005245,2026-07-09T184559Z_780688a_R005245,Springer,10.1007/s11831-025-10266-z,diffusion models and generative artificial intelligence frameworks applications and challenges
D03500,2026-07-09T184559Z_780688a_R005377,2026-07-09T184559Z_780688a_R005245,Springer,10.1007/s11831-025-10266-z,diffusion models and generative artificial intelligence frameworks applications and challenges
D03501,2026-07-09T184559Z_780688a_R005247,2026-07-09T184559Z_780688a_R005247,Springer,10.1007/978-3-031-53767-7_12,characterizing the features of mitotic figures using a conditional diffusion probabilistic model
D03501,2026-07-09T184559Z_780688a_R006533,2026-07-09T184559Z_780688a_R005247,Springer,10.1007/978-3-031-53767-7_12,characterizing the features of mitotic figures using a conditional diffusion probabilistic model
D03502,2026-07-09T184559Z_780688a_R005248,2026-07-09T184559Z_780688a_R005248,Springer,10.1007/978-1-4842-9994-4_5,google bard and beyond
D03502,2026-07-09T184559Z_780688a_R005379,2026-07-09T184559Z_780688a_R005248,Springer,10.1007/978-1-4842-9994-4_5,google bard and beyond
D03503,2026-07-09T184559Z_780688a_R005249,2026-07-09T184559Z_780688a_R005249,Springer,10.1007/978-1-4842-9994-4_6,implement llms using sklearn
D03503,2026-07-09T184559Z_780688a_R005378,2026-07-09T184559Z_780688a_R005249,Springer,10.1007/978-1-4842-9994-4_6,implement llms using sklearn
D03504,2026-07-09T184559Z_780688a_R005251,2026-07-09T184559Z_780688a_R005251,Springer,10.1007/978-3-032-08649-5_10,cloud native generative ai for automated planogram synthesis a diffusion model approach for multi store retail optimization
D03505,2026-07-09T184559Z_780688a_R005252,2026-07-09T184559Z_780688a_R005252,Springer,10.1007/978-3-032-29912-3_32,generative control of k space a foundation model approach to self optimizing mri with transformers diffusion priors and adversarial consistency
D03506,2026-07-09T184559Z_780688a_R005253,2026-07-09T184559Z_780688a_R005253,Springer,10.1007/978-3-032-04197-5_15,balancing the load optimizing inference of generative model on example of stable diffusion
D03507,2026-07-09T184559Z_780688a_R005255,2026-07-09T184559Z_780688a_R005255,Springer,10.1007/978-981-96-1148-5_14,generative image steganography based on latent space vector coding and diffusion model
D03508,2026-07-09T184559Z_780688a_R005256,2026-07-09T184559Z_780688a_R005256,Springer,10.1007/978-981-96-6389-7_9,a one dimensional generative diffusion model for network traffic dataset generation
D03509,2026-07-09T184559Z_780688a_R005257,2026-07-09T184559Z_780688a_R005257,Springer,10.1007/s10791-025-09868-9,diffusion based generative ai framework for long term degradation forecasting and risk assessment of steel fibre reinforced fly ash based concrete
D03510,2026-07-09T184559Z_780688a_R005259,2026-07-09T184559Z_780688a_R005259,Springer,10.1007/978-1-4842-9994-4_7,llms for enterprise and llmops
D03510,2026-07-09T184559Z_780688a_R005381,2026-07-09T184559Z_780688a_R005259,Springer,10.1007/978-1-4842-9994-4_7,llms for enterprise and llmops
D03511,2026-07-09T184559Z_780688a_R005260,2026-07-09T184559Z_780688a_R005260,Springer,10.1007/s44163-025-00797-6,generative ai shanshui animation enhancement using perlin noise and diffusion models
D03511,2026-07-09T184559Z_780688a_R005382,2026-07-09T184559Z_780688a_R005260,Springer,10.1007/s44163-025-00797-6,generative ai shanshui animation enhancement using perlin noise and diffusion models
D03512,2026-07-09T184559Z_780688a_R005261,2026-07-09T184559Z_780688a_R005261,Springer,10.1007/978-3-031-18576-2_4,what is healthy generative counterfactual diffusion for lesion localization
D03512,2026-07-09T184559Z_780688a_R005393,2026-07-09T184559Z_780688a_R005261,Springer,10.1007/978-3-031-18576-2_4,what is healthy generative counterfactual diffusion for lesion localization
D03513,2026-07-09T184559Z_780688a_R005264,2026-07-09T184559Z_780688a_R005264,Springer,10.1007/s00371-025-03915-8,quantum generative adversarial network for image generation
D03514,2026-07-09T184559Z_780688a_R005265,2026-07-09T184559Z_780688a_R005265,Springer,10.1007/s10639-025-13835-8,academics as adopters of generative ai an application of diffusion of innovations theory
D03515,2026-07-09T184559Z_780688a_R005268,2026-07-09T184559Z_780688a_R005268,Springer,10.1007/s10614-024-10668-4,modeling asset price process an approach for imaging price chart with generative diffusion models
D03515,2026-07-09T184559Z_780688a_R005383,2026-07-09T184559Z_780688a_R005268,Springer,10.1007/s10614-024-10668-4,modeling asset price process an approach for imaging price chart with generative diffusion models
D03516,2026-07-09T184559Z_780688a_R005269,2026-07-09T184559Z_780688a_R005269,Springer,10.1007/s10845-026-02900-9,generative prototype augmentation with diffusion priors for cross domain few shot industrial process monitoring in complex manufacturing systems
D03517,2026-07-09T184559Z_780688a_R005270,2026-07-09T184559Z_780688a_R005270,Springer,10.1007/978-3-031-04613-1_7,quantum generative modelling and its use cases
D03518,2026-07-09T184559Z_780688a_R005272,2026-07-09T184559Z_780688a_R005272,Springer,10.1007/978-3-031-76212-3_8,quantum computing ai ml and the cloud
D03519,2026-07-09T184559Z_780688a_R005274,2026-07-09T184559Z_780688a_R005274,Springer,10.1007/s10772-025-10221-0,generative ai based chatbots interaction model in natural language processing using generative tuned lstm with region attention mechanism
D03520,2026-07-09T184559Z_780688a_R005275,2026-07-09T184559Z_780688a_R005275,Springer,10.1007/s12652-020-02548-0,a unified generative model using generative adversarial network for activity recognition
D03521,2026-07-09T184559Z_780688a_R005276,2026-07-09T184559Z_780688a_R005276,Springer,10.1007/978-3-031-50192-0_6,assessing the net benefits of generative artificial intelligence systems for wealth management service innovation a validation of the delone and mclean model of information system success
D03522,2026-07-09T184559Z_780688a_R005277,2026-07-09T184559Z_780688a_R005277,Springer,10.1007/s00530-025-02047-2,opfusion a deep blind image super resolution network using generative diffusion models and neural operator learning
D03522,2026-07-09T184559Z_780688a_R005385,2026-07-09T184559Z_780688a_R005277,Springer,10.1007/s00530-025-02047-2,opfusion a deep blind image super resolution network using generative diffusion models and neural operator learning
D03523,2026-07-09T184559Z_780688a_R005278,2026-07-09T184559Z_780688a_R005278,Springer,10.1007/s11540-025-09999-y,frequency domain generative price diffusion for potato time series forecasting in agricultural management
D03524,2026-07-09T184559Z_780688a_R005280,2026-07-09T184559Z_780688a_R005280,Springer,10.1007/978-3-031-80965-1_15,cheart a conditional spatio temporal generative model for cardiac anatomy
D03525,2026-07-09T184559Z_780688a_R005281,2026-07-09T184559Z_780688a_R005281,Springer,10.1007/s00603-026-05382-6,deep generative modeling of digital rock ct images within a conditional diffusion framework
D03526,2026-07-09T184559Z_780688a_R005282,2026-07-09T184559Z_780688a_R005282,Springer,10.1007/978-3-032-05472-2_23,uncovering a beta accumulation patterns via multi modal latent space clustering using residual diffusion model
D03527,2026-07-09T184559Z_780688a_R005284,2026-07-09T184559Z_780688a_R005284,Springer,10.1007/978-3-031-73260-7_13,generative diffusion model bootstraps zero shot classification of fetal ultrasound images in underrepresented african populations
D03528,2026-07-09T184559Z_780688a_R005285,2026-07-09T184559Z_780688a_R005285,Springer,10.1007/978-3-032-05472-2_18,pre to post treatment glioblastoma mri prediction using a latent diffusion model
D03529,2026-07-09T184559Z_780688a_R005289,2026-07-09T184559Z_780688a_R005289,Springer,10.1007/978-3-032-05472-2_2,robust noisy pseudo label learning for semi supervised medical image segmentation using diffusion model
D03530,2026-07-09T184559Z_780688a_R005290,2026-07-09T184559Z_780688a_R005290,Springer,10.1007/978-3-031-72655-2_7,mofa video controllable image animation via generative motion field adaptions in frozen image to video diffusion model
D03531,2026-07-09T184559Z_780688a_R005292,2026-07-09T184559Z_780688a_R005292,Springer,10.1007/978-3-030-40245-7_21,generative models for automatic chemical design
D03531,2026-07-09T184559Z_780688a_R005384,2026-07-09T184559Z_780688a_R005292,Springer,10.1007/978-3-030-40245-7_21,generative models for automatic chemical design
D03532,2026-07-09T184559Z_780688a_R005296,2026-07-09T184559Z_780688a_R005296,Springer,10.1007/978-981-16-6460-1_4,quantum generative adversarial networks
D03533,2026-07-09T184559Z_780688a_R005298,2026-07-09T184559Z_780688a_R005298,Springer,10.1007/s00146-025-02207-y,intersectional analysis of visual generative ai the case of stable diffusion
D03534,2026-07-09T184559Z_780688a_R005299,2026-07-09T184559Z_780688a_R005299,Springer,10.1007/s00146-025-02739-3,from digital divide to equity enhancing diffusion generative ai and writing quality
D03535,2026-07-09T184559Z_780688a_R005300,2026-07-09T184559Z_780688a_R005300,Springer,10.1007/978-981-97-8460-8_8,comprehensive analysis of falcon 7b a state of the art generative large language model
D03536,2026-07-09T184559Z_780688a_R005309,2026-07-09T184559Z_780688a_R005309,Springer,10.1007/978-3-031-76957-3_9,next generation credit scoring enhancing model performance through synthetic data generation with generative adversarial networks
D03537,2026-07-09T184559Z_780688a_R005311,2026-07-09T184559Z_780688a_R005311,Springer,10.1007/s42452-026-08237-5,image restoration method and optimization based on generative adversarial network model
D03538,2026-07-09T184559Z_780688a_R005312,2026-07-09T184559Z_780688a_R005312,Springer,10.1007/s00366-024-01984-2,generative hyperelasticity with physics informed probabilistic diffusion fields
D03539,2026-07-09T184559Z_780688a_R005315,2026-07-09T184559Z_780688a_R005315,Springer,10.1007/s44163-025-00252-6,personalized learning path planning for higher education based on deep generative models and quantum machine learning a multimodal learning analysis method integrating transformer adversarial training and quantum state classification
D03539,2026-07-09T184559Z_780688a_R005409,2026-07-09T184559Z_780688a_R005315,Springer,10.1007/s44163-025-00252-6,personalized learning path planning for higher education based on deep generative models and quantum machine learning a multimodal learning analysis method integrating transformer adversarial training and quantum state classification
D03540,2026-07-09T184559Z_780688a_R005316,2026-07-09T184559Z_780688a_R005316,Springer,10.1007/s42489-024-00159-9,generative text to image diffusion for automated map production based on geosocial media data
D03541,2026-07-09T184559Z_780688a_R005318,2026-07-09T184559Z_780688a_R005318,Springer,10.1007/s12149-021-01661-0,generative image transformer git unsupervised continuous image generative and transformable model for 123i fp cit spect images
D03542,2026-07-09T184559Z_780688a_R005319,2026-07-09T184559Z_780688a_R005319,Springer,10.1007/s41060-024-00653-3,a comparative exploration of two diffusion generative models on tabular data synthesis
D03542,2026-07-09T184559Z_780688a_R005395,2026-07-09T184559Z_780688a_R005319,Springer,10.1007/s41060-024-00653-3,a comparative exploration of two diffusion generative models on tabular data synthesis
D03543,2026-07-09T184559Z_780688a_R005326,2026-07-09T184559Z_780688a_R005326,Springer,10.1007/978-3-032-26352-0_32,towards stable and diverse generative models with dual hybrid quantum generative adversarial network
D03543,2026-07-09T184559Z_780688a_R005419,2026-07-09T184559Z_780688a_R005326,Springer,10.1007/978-3-032-26352-0_32,towards stable and diverse generative models with dual hybrid quantum generative adversarial network
D03544,2026-07-09T184559Z_780688a_R005329,2026-07-09T184559Z_780688a_R005329,Springer,10.1007/978-3-031-72744-3_3,energy based prior latent space diffusion model for reconstruction of lumbar vertebrae from thick slice mri
D03545,2026-07-09T184559Z_780688a_R005331,2026-07-09T184559Z_780688a_R005331,Springer,10.1007/s00382-024-07162-w,efficient inference and learning of a generative model for enso predictions from large multi model datasets
D03546,2026-07-09T184559Z_780688a_R005332,2026-07-09T184559Z_780688a_R005332,Springer,10.1007/s11227-026-08600-8,rq qgan recurrent quantum generative adversarial network with qlstm inspired hidden states
D03547,2026-07-09T184559Z_780688a_R005334,2026-07-09T184559Z_780688a_R005334,Springer,10.1007/s11227-025-08172-z,hqwgan a hybrid quantumclassical wasserstein generative adversarial network for image generation
D03548,2026-07-09T184559Z_780688a_R005337,2026-07-09T184559Z_780688a_R005337,Springer,10.1007/978-3-031-84724-0,a beginners guide to generative ai
D03548,2026-07-09T184559Z_780688a_R005400,2026-07-09T184559Z_780688a_R005337,Springer,10.1007/978-3-031-84724-0,a beginners guide to generative ai
D03549,2026-07-09T184559Z_780688a_R005340,2026-07-09T184559Z_780688a_R005340,Springer,10.1007/s12149-021-01714-4,correction to generative image transformer git unsupervised continuous image generative and transformable model for 123i fp cit spect images
D03550,2026-07-09T184559Z_780688a_R005342,2026-07-09T184559Z_780688a_R005342,Springer,10.1007/978-981-96-2355-6_3,large language model on multi modal data
D03551,2026-07-09T184559Z_780688a_R005347,2026-07-09T184559Z_780688a_R005347,Springer,10.1007/978-3-030-90409-8_8,a generative revolution in the making
